,v,vw,o,c,h,l,t,n
388,2267549.0,93.5189,93.23,93.31,95.25,92.769,2022-02-09,43558
389,2166592.0,93.2606,92.25,92.4,94.9,91.56,2022-02-10,32899
390,2809702.0,95.6408,93.57,96.2,96.64,93.0,2022-02-11,35169
391,2824068.0,94.692,96.315,94.73,96.35,93.67,2022-02-14,41948
392,3331353.0,92.2351,90.2,93.19,93.67,89.0901,2022-02-15,41496
393,2442700.0,94.7698,94.15,94.26,96.05,93.31,2022-02-16,33453
394,2303930.0,93.9165,93.65,94.2,94.72,92.16,2022-02-17,37007
395,2487693.0,93.755,93.0,93.87,94.64,92.44,2022-02-18,33502
396,3957454.0,94.1815,96.76,93.87,97.39,92.03,2022-02-22,44143
397,2293167.0,94.3238,94.83,93.94,96.135,93.13,2022-02-23,32005
398,5321943.0,94.3855,96.82,95.26,97.0,92.17,2022-02-24,65929
399,2287306.0,96.462,95.45,97.52,97.6,94.4,2022-02-25,30914
400,4175706.0,100.2463,97.36,101.06,101.65,96.56,2022-02-28,44207
401,4237028.0,101.4115,101.888,101.4,102.99,99.905,2022-03-01,56830
402,4122610.0,100.5966,101.01,101.78,102.36,97.79,2022-03-02,56824
403,2192149.0,101.0938,100.64,100.96,102.41,99.865,2022-03-03,34439
404,3453350.0,100.1168,100.73,101.17,101.565,98.6,2022-03-04,44076
405,5209656.0,97.7594,99.5,97.12,101.73,94.64,2022-03-07,71657
406,4115243.0,97.5459,100.0,96.62,101.58,93.57,2022-03-08,76112
407,3744142.0,96.085,95.05,96.7,97.44,93.45,2022-03-09,55677
408,2776349.0,97.9918,97.83,98.12,98.915,96.1,2022-03-10,40371
409,2668734.0,95.3357,96.66,94.61,97.66,94.51,2022-03-11,41599
410,2939857.0,93.7258,93.55,94.21,95.09,91.03,2022-03-14,44602
411,2659835.0,92.5926,90.22,93.08,93.71,89.8,2022-03-15,36439
412,2850913.0,94.7918,93.16,94.75,96.19,93.0,2022-03-16,37849
413,3256602.0,96.8514,96.6,97.14,97.88,95.42,2022-03-17,39031
414,4203673.0,97.5606,97.83,97.41,98.335,96.18,2022-03-18,29384
415,3204523.0,102.7883,99.75,103.85,103.94,99.39,2022-03-21,43011
416,2388682.0,101.757,102.37,101.59,103.4,99.62,2022-03-22,35905
417,3193573.0,105.4753,103.18,106.22,107.19,103.18,2022-03-23,44968
418,2867344.0,107.1788,107.0,106.51,108.8,105.55,2022-03-24,35196
419,1999474.0,108.0222,105.8,109.08,109.23,105.38,2022-03-25,27357
420,2341414.0,107.0449,106.93,107.42,107.78,106.0,2022-03-28,31645
421,2520487.0,105.8984,104.98,107.69,107.77,103.63,2022-03-29,41287
422,1955917.0,108.5106,109.15,108.56,109.88,107.66,2022-03-30,27739
423,2351322.0,108.2324,107.48,107.04,110.72,107.001,2022-03-31,34631
424,1778187.0,108.8047,107.37,108.99,109.34,106.98,2022-04-01,29952
425,1980786.0,109.5672,110.33,109.71,111.66,108.616,2022-04-04,27110
426,2775032.0,108.4256,110.27,107.63,111.61,107.49,2022-04-05,36430
427,2401128.0,107.5925,108.87,106.85,110.41,105.89,2022-04-06,37266
428,1954022.0,107.6324,108.66,108.18,109.75,105.375,2022-04-07,28124
429,2683877.0,112.4271,108.37,112.89,113.78,108.37,2022-04-08,45863
430,2680776.0,111.5315,112.07,111.76,112.47,110.0324,2022-04-11,35729
431,1896788.0,113.842,113.73,112.6,115.67,112.43,2022-04-12,31994
432,1659065.0,114.3303,113.74,114.63,115.405,112.9,2022-04-13,27069
433,1310802.0,115.0538,113.99,114.72,116.33,113.77,2022-04-14,21845
434,1089982.0,115.8871,116.0,115.71,117.06,114.9575,2022-04-18,19877
435,1699831.0,114.7297,114.8,114.38,116.11,113.68,2022-04-19,26296
436,1478771.0,114.826,115.74,114.88,116.5,113.84,2022-04-20,27384
437,1597212.0,111.8383,115.55,110.17,116.5,109.635,2022-04-21,29813
438,1607953.0,107.6854,109.23,106.45,110.7,106.31,2022-04-22,30161
439,2348408.0,101.7096,103.08,102.62,103.88,98.99,2022-04-25,38932
440,2036662.0,102.2335,102.98,101.48,104.11,100.934,2022-04-26,32925
441,3658756.0,102.9271,101.82,102.75,105.15,98.77,2022-04-27,58762
442,2265949.0,103.8871,103.09,105.15,106.59,99.5,2022-04-28,35824
443,2005351.0,104.4405,104.89,103.07,107.14,102.35,2022-04-29,29962
444,1719702.0,101.7572,101.68,102.38,103.47,100.02,2022-05-02,30488
445,1903816.0,105.96,102.95,106.86,107.33,102.51,2022-05-03,30735
446,1961976.0,109.25,109.16,111.49,111.615,106.97,2022-05-04,31681
447,1795661.0,109.2091,112.45,109.57,112.53,106.0512,2022-05-05,31321
448,3301976.0,114.5582,111.64,117.25,117.33,108.73,2022-05-06,47885
449,5186008.0,109.0768,114.57,106.73,115.3,105.795,2022-05-09,81579
450,2839865.0,105.9838,107.96,105.77,110.42,102.62,2022-05-10,44890
451,3484276.0,110.5589,107.84,109.69,112.855,107.52,2022-05-11,44783
452,2138212.0,106.9222,109.35,108.39,109.43,104.93,2022-05-12,37898
453,2148459.0,113.5305,111.0,114.27,114.76,110.56,2022-05-13,37769
454,2200363.0,117.2069,114.74,116.97,118.855,114.5,2022-05-16,32781
455,1757988.0,118.2091,118.0,118.37,119.18,116.97,2022-05-17,29428
456,1983104.0,114.8152,118.63,114.19,119.4268,111.94,2022-05-18,35195
457,1854120.0,114.0454,111.38,113.43,115.83,111.38,2022-05-19,32200
458,1732345.0,113.0826,114.59,113.34,116.55,110.46,2022-05-20,33898
459,2045133.0,115.2444,114.15,116.97,117.21,112.07,2022-05-23,33115
460,1946833.0,116.6792,115.69,117.73,118.27,114.08,2022-05-24,34206
461,1768658.0,118.7106,117.22,119.27,119.69,117.22,2022-05-25,34236
462,1696285.0,120.5468,120.05,120.67,121.77,118.7229,2022-05-26,28859
463,1806789.0,122.4003,120.09,123.28,123.37,119.14,2022-05-27,32016
464,4275706.0,124.7023,126.98,123.07,129.4,122.73,2022-05-31,54292
465,3282115.0,126.6521,124.92,127.45,127.81,123.6,2022-06-01,46085
466,1618738.0,126.2899,125.66,126.25,127.96,124.95,2022-06-02,32633
467,1245429.0,127.2358,126.27,127.89,128.435,125.93,2022-06-03,25042
468,1422887.0,126.9705,128.76,126.61,129.62,126.03,2022-06-06,28885
469,1645810.0,128.2797,126.05,129.09,129.43,126.05,2022-06-07,32767
470,1605744.0,129.7665,129.36,129.64,131.435,128.17,2022-06-08,36584
471,1298676.0,128.0321,128.86,126.86,129.7,126.37,2022-06-09,24681
472,3044913.0,126.9795,125.56,127.72,129.374,124.15,2022-06-10,43156
473,2642442.0,121.8679,123.27,121.54,124.31,118.45,2022-06-13,45596
474,2699279.0,121.3261,124.11,120.07,125.84,117.96,2022-06-14,45659
475,2910469.0,117.7171,119.6,117.16,120.0,115.27,2022-06-15,45876
476,3482584.0,109.6003,113.87,108.71,114.53,107.55,2022-06-16,52862
477,7278157.0,103.6755,107.21,102.87,108.9,100.6,2022-06-17,77158
478,3282210.0,107.2548,106.28,107.74,108.65,105.02,2022-06-21,42885
479,3765023.0,103.0119,101.16,103.34,104.52,100.36,2022-06-22,56091
480,2428043.0,100.2263,104.47,99.36,104.74,98.11,2022-06-23,43055
481,6554663.0,101.9727,101.1,101.69,103.97,99.465,2022-06-24,49043
482,3141144.0,106.2435,103.29,106.96,107.41,102.615,2022-06-27,44970
483,3543091.0,111.6858,110.25,112.92,113.08,109.505,2022-06-28,54512
484,2686488.0,110.4938,114.75,109.33,115.31,108.67,2022-06-29,44638
485,2810236.0,106.5201,106.78,105.94,109.39,104.98,2022-06-30,43522
486,1495993.0,104.3403,107.34,105.39,107.9,101.52,2022-07-01,27291
487,2824940.0,98.0658,102.8,98.19,102.86,96.09,2022-07-05,46890
488,3902119.0,94.7316,96.71,95.55,99.22,92.285,2022-07-06,53889
489,1937168.0,100.0592,98.88,99.91,101.29,97.4,2022-07-07,33321
490,1307379.0,99.8724,101.31,100.18,101.38,97.85,2022-07-08,24356
491,1493517.0,98.409,98.89,98.4,100.13,97.29,2022-07-11,26264
492,1967538.0,94.0754,94.24,94.58,95.44,91.74,2022-07-12,40766
