,v,vw,o,c,h,l,t,n
403,2327113.0,134.2627,133.845,134.12,135.9356,132.97,2022-03-03,40130
404,3084885.0,137.4377,134.5,137.8,139.58,134.3,2022-03-04,48824
405,4263156.0,135.4103,139.11,134.44,140.23,130.37,2022-03-07,71637
406,4156682.0,135.4957,136.01,134.44,140.72,129.355,2022-03-08,69134
407,4367393.0,129.3337,132.85,130.05,132.85,125.89,2022-03-09,72910
408,3019680.0,132.6297,130.96,134.07,134.605,129.3527,2022-03-10,51986
409,2354707.0,130.8081,132.08,129.67,134.06,129.24,2022-03-11,37349
410,2914952.0,125.974,127.87,126.19,128.67,122.65,2022-03-14,47215
411,3328710.0,122.9842,120.8,124.56,126.1,119.4335,2022-03-15,52539
412,3209317.0,125.4706,124.62,125.63,126.74,123.33,2022-03-16,40704
413,3426899.0,132.6678,128.78,133.88,134.83,128.72,2022-03-17,43970
414,4813855.0,132.4907,133.67,131.45,135.46,131.05,2022-03-18,47720
415,4203588.0,139.226,135.0,139.88,140.49,134.27,2022-03-21,59164
416,2898026.0,137.3478,139.33,137.35,139.67,135.82,2022-03-22,36610
417,2748800.0,141.3628,140.22,142.64,142.85,138.25,2022-03-23,38404
418,2042055.0,143.1711,142.5,143.19,144.8,141.39,2022-03-24,36802
419,2179279.0,146.1123,141.92,146.51,147.99,141.92,2022-03-25,34584
420,1948591.0,140.7244,142.03,140.7,142.52,139.21,2022-03-28,34900
421,2263646.0,136.6685,135.83,138.73,139.14,133.3,2022-03-29,39680
422,1563347.0,139.673,141.42,139.15,142.45,138.2,2022-03-30,25152
423,1887869.0,138.6362,137.64,137.08,141.21,137.08,2022-03-31,29936
424,1825145.0,138.3146,137.18,138.44,140.51,136.42,2022-04-01,33872
425,1404805.0,139.223,140.0,139.59,140.93,137.5,2022-04-04,28328
426,1847931.0,137.8465,139.12,135.48,142.99,135.1709,2022-04-05,29546
427,1650849.0,135.8431,137.32,135.06,138.38,133.48,2022-04-06,29666
428,1877330.0,135.9586,137.31,136.95,138.1699,132.93,2022-04-07,31857
429,2257254.0,140.57,136.38,141.99,142.39,136.38,2022-04-08,36549
430,2391304.0,135.3453,138.94,135.11,139.17,133.54,2022-04-11,43359
431,1659758.0,140.0655,137.27,139.18,142.09,137.27,2022-04-12,32574
432,1625984.0,140.541,141.3,140.34,142.78,138.675,2022-04-13,27822
433,1589181.0,138.9208,139.01,138.44,140.92,137.645,2022-04-14,27427
434,1716504.0,139.5903,139.58,140.0,141.05,137.42,2022-04-18,27215
435,1950749.0,138.4884,138.95,137.92,140.58,137.021,2022-04-19,29259
436,1882564.0,140.3593,139.04,141.9,142.16,137.45,2022-04-20,31507
437,2427341.0,140.699,143.622,137.35,145.97,136.69,2022-04-21,39829
438,2227984.0,132.2569,136.77,130.1,137.47,129.57,2022-04-22,42166
439,2901078.0,123.5011,125.25,125.82,126.88,119.76,2022-04-25,53520
440,1587239.0,126.792,125.39,125.39,129.548,124.74,2022-04-26,34528
441,1549948.0,126.0389,126.49,126.64,128.07,121.6024,2022-04-27,32283
442,1896923.0,128.5878,127.92,129.47,131.54,123.2401,2022-04-28,34505
443,1748758.0,128.1595,129.85,126.23,132.05,125.31,2022-04-29,30724
444,2297999.0,125.746,124.0,127.5,127.635,122.55,2022-05-02,45601
445,3555115.0,134.3416,133.87,136.11,136.79,128.345,2022-05-03,58071
446,2581922.0,139.9301,140.25,142.49,142.86,136.55,2022-05-04,46794
447,2854062.0,139.9447,143.6,138.59,144.94,135.48,2022-05-05,56017
448,2732196.0,141.5264,141.48,142.93,143.6,137.6,2022-05-06,50307
449,3314650.0,131.7598,138.6,129.49,139.48,127.91,2022-05-09,65751
450,3144873.0,129.8412,132.62,129.84,135.74,125.0,2022-05-10,63271
451,2705646.0,128.5544,129.08,125.27,133.13,125.0,2022-05-11,55278
452,3362796.0,124.8647,123.5,127.04,127.68,121.83,2022-05-12,60582
453,2781639.0,133.364,129.86,133.43,135.78,129.76,2022-05-13,50440
454,3959203.0,132.8922,133.09,131.3,135.1251,131.12,2022-05-16,67845
455,2986731.0,131.4111,133.86,131.45,133.86,129.47,2022-05-17,56916
456,3284830.0,128.214,132.1,128.36,132.25,126.4,2022-05-18,61879
457,2942551.0,129.6394,124.815,129.82,132.13,124.69,2022-05-19,58099
458,3060133.0,130.1236,130.75,130.28,133.93,127.2012,2022-05-20,56925
459,3308029.0,133.8163,131.5,136.11,136.22,129.82,2022-05-23,61664
460,2542915.0,134.659,135.07,135.78,136.62,131.78,2022-05-24,47482
461,3403978.0,140.371,137.86,141.75,142.64,137.214,2022-05-25,55408
462,3329153.0,146.3368,143.78,146.43,147.93,143.3,2022-05-26,52017
463,3007618.0,150.7144,146.02,152.66,153.07,145.46,2022-05-27,54461
464,5258981.0,154.5433,157.01,152.02,159.69,150.61,2022-05-31,78043
465,3194605.0,153.568,154.0,152.89,156.393,150.89,2022-06-01,57927
466,2085483.0,153.4089,151.35,153.9,155.7,149.25,2022-06-02,40733
467,1787684.0,154.5677,153.66,154.66,155.72,153.05,2022-06-03,37699
468,1561850.0,155.271,155.76,155.81,156.86,153.2527,2022-06-06,37636
469,2588145.0,159.3033,154.73,160.4,161.06,154.44,2022-06-07,53268
470,2131493.0,160.331,161.54,160.31,162.2409,158.8229,2022-06-08,43304
471,2012397.0,159.1047,159.67,157.83,161.2354,157.67,2022-06-09,45540
472,2074816.0,155.3927,155.21,155.49,158.04,152.89,2022-06-10,43270
473,3571774.0,147.0781,149.49,147.8,150.46,142.15,2022-06-13,64471
474,2928603.0,151.0532,151.78,149.63,154.28,147.23,2022-06-14,57634
475,3256369.0,147.676,148.91,146.76,151.0,144.12,2022-06-15,51990
476,4887451.0,135.5569,141.67,133.68,143.6699,132.6,2022-06-16,81008
477,9345916.0,123.3521,132.11,122.29,133.25,119.56,2022-06-17,107802
478,4853777.0,131.0761,127.25,132.28,133.4,127.0,2022-06-21,74510
479,4894951.0,126.3745,123.5,126.1,129.01,122.31,2022-06-22,73619
480,4647337.0,121.2109,127.0,119.24,128.335,117.37,2022-06-23,77606
481,8195197.0,120.7906,121.55,119.7,125.8091,118.05,2022-06-24,84465
482,3281055.0,123.6887,121.0,124.39,125.91,119.83,2022-06-27,49911
483,3429646.0,128.8191,128.745,129.8,131.43,125.8,2022-06-28,57941
484,3422598.0,125.1255,131.18,122.31,132.62,122.08,2022-06-29,51621
485,2875383.0,121.1875,119.23,121.15,123.98,118.5701,2022-06-30,45512
486,2392316.0,119.9664,121.84,121.21,123.05,116.14,2022-07-01,41534
487,4827222.0,113.5166,117.25,114.14,118.15,111.03,2022-07-05,71852
488,4696846.0,109.4521,112.33,110.28,114.91,106.25,2022-07-06,69162
489,3716151.0,116.4488,114.13,116.3,117.9,114.13,2022-07-07,52321
490,2327867.0,116.0072,118.28,116.33,118.6,113.635,2022-07-08,38878
491,1797971.0,113.8493,114.47,114.39,116.0,111.69,2022-07-11,30254
492,2649225.0,110.3505,110.34,110.41,112.3,107.9,2022-07-12,41853
