,v,vw,o,c,h,l,t,n
421,2140600.0,70.6828,69.84,71.24,71.36,69.53,2022-03-29,31852
422,1750017.0,71.6126,71.75,71.71,72.155,71.18,2022-03-30,27197
423,2834248.0,71.2242,71.4,70.63,72.37,70.58,2022-03-31,29804
424,2048936.0,71.4506,70.75,71.43,71.92,70.64,2022-04-01,31031
425,1750205.0,71.2197,71.77,71.17,71.95,70.91,2022-04-04,27363
426,2174281.0,70.3351,71.45,69.84,71.92,69.78,2022-04-05,30337
427,2193076.0,70.8386,70.15,70.8,71.44,69.55,2022-04-06,30973
428,1747161.0,70.5539,71.0,70.89,71.4,69.58,2022-04-07,28170
429,1907906.0,71.4504,71.19,71.61,71.77,70.6506,2022-04-08,31434
430,2086614.0,70.4956,71.0,70.26,71.32,69.96,2022-04-11,35300
431,1661885.0,71.1972,70.64,70.81,71.83,70.63,2022-04-12,32550
432,1582649.0,71.2115,71.34,71.3,71.87,70.64,2022-04-13,26844
433,1702548.0,71.3818,71.29,71.3,71.84,70.86,2022-04-14,22055
434,4433656.0,72.59,71.77,72.5,73.38,71.26,2022-04-18,46545
435,2317021.0,72.3494,72.08,72.17,73.07,71.9198,2022-04-19,31285
436,2423362.0,73.2163,72.6,73.62,73.855,72.39,2022-04-20,30660
437,3750713.0,73.0052,74.0,71.47,75.07,71.34,2022-04-21,50093
438,3334291.0,69.8835,71.29,69.28,71.45,69.2,2022-04-22,39669
439,3516240.0,65.9431,67.55,66.3,67.63,64.4,2022-04-25,50964
440,2357281.0,65.9773,66.64,65.27,67.19,65.27,2022-04-26,35305
441,2383303.0,65.6904,65.5,65.5,66.4,64.85,2022-04-27,36084
442,2390768.0,66.3473,65.96,66.92,67.35,64.9416,2022-04-28,30921
443,2719097.0,64.1578,66.15,63.33,66.48,63.14,2022-04-29,35308
444,2798093.0,63.3014,63.15,63.87,63.985,62.3303,2022-05-02,42872
445,2992843.0,64.8769,63.87,65.12,65.57,63.87,2022-05-03,37518
446,3503705.0,66.2681,65.97,67.35,67.705,64.69,2022-05-04,43908
447,4076637.0,64.351,67.57,64.05,67.57,63.01,2022-05-05,56119
448,2773478.0,64.8768,64.53,65.6,65.66,62.7,2022-05-06,37439
449,3943936.0,62.463,64.38,61.71,64.59,61.38,2022-05-09,61852
450,3712632.0,62.6948,62.35,62.48,64.16,61.52,2022-05-10,60998
451,2903666.0,62.8407,63.21,61.78,64.97,61.6,2022-05-11,43820
452,2651627.0,62.2043,61.92,62.79,63.06,61.35,2022-05-12,39472
453,2148863.0,64.5549,63.83,64.65,64.97,63.585,2022-05-13,32339
454,1935907.0,65.302,64.82,65.19,65.84,64.77,2022-05-16,31276
455,2398770.0,66.1811,65.88,66.57,66.75,65.05,2022-05-17,36864
456,2552388.0,64.9625,66.85,64.79,66.87,64.07,2022-05-18,41103
457,2294787.0,63.6141,63.41,63.29,64.55,62.96,2022-05-19,44256
458,2212352.0,63.1586,63.8,63.54,64.07,62.14,2022-05-20,36627
459,2407719.0,63.7081,64.18,63.56,64.32,63.23,2022-05-23,32874
460,2199954.0,63.1925,63.14,63.73,63.88,62.19,2022-05-24,36714
461,3153212.0,64.682,63.89,65.14,65.21,63.8,2022-05-25,43147
462,1820997.0,65.8436,65.6,65.82,66.23,65.41,2022-05-26,29973
463,1752968.0,66.7023,65.61,67.05,67.1,65.375,2022-05-27,29809
464,5397544.0,66.0943,67.41,65.85,67.85,65.46,2022-05-31,46912
465,2557958.0,66.6544,66.35,66.85,67.39,65.325,2022-06-01,38526
466,1715072.0,67.1474,66.52,67.41,67.649,66.29,2022-06-02,32083
467,1539890.0,67.2686,67.4,67.27,67.66,66.8,2022-06-03,27259
468,1525645.0,67.3151,67.71,67.14,67.8862,66.84,2022-06-06,27105
469,2094218.0,68.4591,66.9,69.14,69.17,66.762,2022-06-07,34030
470,1976636.0,68.7699,68.96,68.49,69.72,68.025,2022-06-08,32685
471,1747907.0,66.8852,68.24,66.19,68.33,66.12,2022-06-09,28535
472,2587693.0,64.6747,65.0,64.74,65.52,63.8501,2022-06-10,39853
473,3858994.0,61.4333,63.0,61.1,63.1,60.3323,2022-06-13,49937
474,2810350.0,60.8195,61.45,60.39,62.155,59.69,2022-06-14,43738
475,3090578.0,59.8969,60.42,59.69,61.075,58.26,2022-06-15,43660
476,4979060.0,56.4892,58.05,55.73,58.31,55.385,2022-06-16,62315
477,8283461.0,53.7564,55.58,53.39,56.17,52.35,2022-06-17,69165
478,3820356.0,55.4673,54.74,55.54,56.08,54.37,2022-06-21,46972
479,3742046.0,53.9643,53.42,53.82,54.79,52.72,2022-06-22,48348
480,3352235.0,53.0266,54.14,53.31,54.3218,52.19,2022-06-23,46907
481,4258377.0,54.606,54.17,54.57,55.02,53.55,2022-06-24,44370
482,3580627.0,56.5145,55.1,56.67,57.08,55.1,2022-06-27,44130
483,3288169.0,57.3893,57.87,56.98,58.8952,56.69,2022-06-28,42664
484,2572298.0,56.3222,57.83,56.13,57.9,55.795,2022-06-29,32963
485,3841911.0,55.4175,55.0,55.5,56.06,54.65,2022-06-30,37120
486,3130852.0,56.111,55.85,56.75,57.0,54.44,2022-07-01,32534
487,3492447.0,54.3998,55.53,55.1,55.59,53.27,2022-07-05,42886
488,4450123.0,54.0434,54.38,54.23,55.56,52.96,2022-07-06,50424
489,2539765.0,56.3855,55.41,56.51,56.84,55.41,2022-07-07,32565
490,2253701.0,56.8173,56.84,56.82,57.4,55.77,2022-07-08,25701
491,2912113.0,55.5219,55.98,55.78,56.0688,54.59,2022-07-11,35222
492,2159287.0,54.8821,54.69,55.0,55.495,54.19,2022-07-12,31442
